file_path,line,scope,name,value,dtype,kind,bucket,bucket_reason,citation_author,citation_year,context_line
brain/functions/f5/mechanisms/mad/__init__.py,138,module,_h3.arg4,0,int,spec-numeric-posarg4,STRUCTURAL,citation-metadata-or-spec-code,Mas-Herrero,2014,"_h3(_SENSORY_PLEASANTNESS, ""sensory_pleasantness"", 11, 2, 0,"
brain/functions/f5/mechanisms/mad/__init__.py,213,module::class MAD,LayerSpec.arg2,0,int,spec-numeric-posarg2,STRUCTURAL,citation-metadata-or-spec-code,,,"""E"", ""Extraction"", 0, 2,"
brain/functions/f5/mechanisms/mad/__init__.py,213,module::class MAD,LayerSpec.arg3,2,int,spec-numeric-posarg3,STRUCTURAL,citation-metadata-or-spec-code,,,"""E"", ""Extraction"", 0, 2,"
brain/functions/f5/mechanisms/mad/__init__.py,218,module::class MAD,LayerSpec.arg2,2,int,spec-numeric-posarg2,STRUCTURAL,citation-metadata-or-spec-code,,,"""D+A"", ""Temporal Integration"", 2, 7,"
brain/functions/f5/mechanisms/mad/__init__.py,218,module::class MAD,LayerSpec.arg3,7,int,spec-numeric-posarg3,STRUCTURAL,citation-metadata-or-spec-code,,,"""D+A"", ""Temporal Integration"", 2, 7,"
brain/functions/f5/mechanisms/mad/__init__.py,225,module::class MAD,LayerSpec.arg2,7,int,spec-numeric-posarg2,STRUCTURAL,citation-metadata-or-spec-code,,,"""P"", ""Cognitive Present"", 7, 9,"
brain/functions/f5/mechanisms/mad/__init__.py,225,module::class MAD,LayerSpec.arg3,9,int,spec-numeric-posarg3,STRUCTURAL,citation-metadata-or-spec-code,,,"""P"", ""Cognitive Present"", 7, 9,"
brain/functions/f5/mechanisms/mad/__init__.py,230,module::class MAD,LayerSpec.arg2,9,int,spec-numeric-posarg2,STRUCTURAL,citation-metadata-or-spec-code,,,"""F"", ""Forecast"", 9, 11,"
brain/functions/f5/mechanisms/mad/__init__.py,230,module::class MAD,LayerSpec.arg3,11,int,spec-numeric-posarg3,STRUCTURAL,citation-metadata-or-spec-code,,,"""F"", ""Forecast"", 9, 11,"
brain/functions/f5/mechanisms/mad/__init__.py,311,module::class MAD::def metadata,ModelMetadata.confidence_range,"[0.7, 0.9]",tuple-numeric,call-kw,HAND-TUNED,reward-handtuned-name-token:eta,fmri,,"confidence_range=(0.70, 0.90),"
brain/functions/f5/mechanisms/mad/__init__.py,358,module::class MAD::def compute,output.clamp.arg0,0.0,float,call-posarg0,NULL-FALLBACK,trivial-null-no-citation,,,"return output.clamp(0.0, 1.0)"
brain/functions/f5/mechanisms/mad/__init__.py,358,module::class MAD::def compute,output.clamp.arg1,1.0,float,call-posarg1,NULL-FALLBACK,trivial-null-no-citation,,,"return output.clamp(0.0, 1.0)"
brain/functions/f5/mechanisms/mad/__init__.py,257,module::class MAD::def region_links,RegionLink.arg2,0.85,float,link-weight-posarg2,LIT-FROZEN,link-weight-with-citation,Martinez-Molina,2016,"RegionLink(""P1:preserved_auditory"", ""STG"", 0.85,"
brain/functions/f5/mechanisms/mad/__init__.py,260,module::class MAD::def region_links,RegionLink.arg2,0.9,float,link-weight-posarg2,LIT-FROZEN,link-weight-with-citation,Martinez-Molina,2016,"RegionLink(""D1:nacc_music_resp"", ""NAcc"", 0.90,"
brain/functions/f5/mechanisms/mad/__init__.py,263,module::class MAD::def region_links,RegionLink.arg2,0.9,float,link-weight-posarg2,LIT-FROZEN,link-weight-with-citation,Martinez-Molina,2016,"RegionLink(""D0:stg_nacc_connect"", ""TP"", 0.90,"
brain/functions/f5/mechanisms/mad/__init__.py,266,module::class MAD::def region_links,RegionLink.arg2,0.75,float,link-weight-posarg2,LIT-FROZEN,link-weight-with-citation,Martinez-Molina,2016,"RegionLink(""D2:nacc_general_resp"", ""VTA"", 0.75,"
brain/functions/f5/mechanisms/mad/__init__.py,274,module::class MAD::def neuro_links,NeuroLink.arg2,0.8,float,link-weight-posarg2,LIT-FROZEN,link-weight-with-citation,Martinez-Molina,2016,"NeuroLink(""D1:nacc_music_resp"", ""dopamine"", 0.80,"
brain/functions/f5/mechanisms/mad/__init__.py,282,module::class MAD::def metadata,Citation.arg1,2016,int,citation-call-posarg1,STRUCTURAL,citation-metadata-or-spec-code,,,"Citation(""Martinez-Molina et al."", 2016,"
brain/functions/f5/mechanisms/mad/__init__.py,288,module::class MAD::def metadata,Citation.arg1,2014,int,citation-call-posarg1,STRUCTURAL,citation-metadata-or-spec-code,herrero,,"Citation(""Mas-Herrero et al."", 2014,"
brain/functions/f5/mechanisms/mad/__init__.py,293,module::class MAD::def metadata,Citation.arg1,2013,int,citation-call-posarg1,STRUCTURAL,citation-metadata-or-spec-code,herrero,,"Citation(""Mas-Herrero et al."", 2013,"
brain/functions/f5/mechanisms/mad/__init__.py,299,module::class MAD::def metadata,Citation.arg1,2017,int,citation-call-posarg1,STRUCTURAL,citation-metadata-or-spec-code,loui,,"Citation(""Loui et al."", 2017,"
brain/functions/f5/mechanisms/mad/__init__.py,304,module::class MAD::def metadata,Citation.arg1,2018,int,citation-call-posarg1,STRUCTURAL,citation-metadata-or-spec-code,herrero,,"Citation(""Mas-Herrero et al."", 2018,"
brain/functions/f5/mechanisms/mad/cognitive_present.py,41,module,_LOUD_VAL_H6,"[10, 6, 0, 0]",tuple-numeric,module-assign,HAND-TUNED,module-assign-no-citation,,,"_LOUD_VAL_H6 = (10, 6, 0, 0)         # loudness value H6 L0"
brain/functions/f5/mechanisms/mad/cognitive_present.py,42,module,_PLEAS_VAL_H6,"[4, 6, 0, 0]",tuple-numeric,module-assign,HAND-TUNED,module-assign-no-citation,,,"_PLEAS_VAL_H6 = (4, 6, 0, 0)         # sensory_pleasantness value H6 L0"
brain/functions/f5/mechanisms/mad/cognitive_present.py,45,module,_SENSORY_PLEASANTNESS,4,int,module-assign,HAND-TUNED,module-assign-no-citation,,,_SENSORY_PLEASANTNESS = 4
brain/functions/f5/mechanisms/mad/cognitive_present.py,46,module,_ONSET_STRENGTH,11,int,module-assign,HAND-TUNED,module-assign-no-citation,,,_ONSET_STRENGTH = 11
brain/functions/f5/mechanisms/mad/cognitive_present.py,47,module,_SPECTRAL_CENTROID,12,int,module-assign,HAND-TUNED,module-assign-no-citation,,,_SPECTRAL_CENTROID = 12
brain/functions/f5/mechanisms/mad/cognitive_present.py,48,module,_TONALNESS,14,int,module-assign,HAND-TUNED,module-assign-no-citation,,,_TONALNESS = 14
brain/functions/f5/mechanisms/mad/cognitive_present.py,49,module,_SPECTRAL_FLUX,21,int,module-assign,HAND-TUNED,module-assign-no-citation,,,_SPECTRAL_FLUX = 21
brain/functions/f5/mechanisms/mad/cognitive_present.py,101,module::def compute_cognitive_present,d1.clamp.arg0,0.0,float,call-posarg0,NULL-FALLBACK,framework-kw-arg-trivial,Martinez-Molina et al.,2016,"0.50 * (1.0 - d1.clamp(0.0, 1.0))"
brain/functions/f5/mechanisms/mad/cognitive_present.py,101,module::def compute_cognitive_present,d1.clamp.arg1,1.0,float,call-posarg1,NULL-FALLBACK,framework-kw-arg-trivial,Martinez-Molina et al.,2016,"0.50 * (1.0 - d1.clamp(0.0, 1.0))"
brain/functions/f5/mechanisms/mad/cognitive_present.py,102,module::def compute_cognitive_present,d0.clamp.arg0,0.0,float,call-posarg0,NULL-FALLBACK,framework-kw-arg-trivial,Martinez-Molina et al.,2016,"+ 0.50 * (1.0 - d0.clamp(0.0, 1.0))"
brain/functions/f5/mechanisms/mad/cognitive_present.py,102,module::def compute_cognitive_present,d0.clamp.arg1,1.0,float,call-posarg1,NULL-FALLBACK,framework-kw-arg-trivial,Martinez-Molina et al.,2016,"+ 0.50 * (1.0 - d0.clamp(0.0, 1.0))"
brain/functions/f5/mechanisms/mad/cognitive_present.py,108,module::def compute_cognitive_present,loud_instant.clamp.arg0,0.0,float,call-posarg0,NULL-FALLBACK,trivial-null-no-citation,,,"+ 0.30 * e1 * (1.0 - loud_instant.clamp(0.0, 1.0))"
brain/functions/f5/mechanisms/mad/cognitive_present.py,108,module::def compute_cognitive_present,loud_instant.clamp.arg1,1.0,float,call-posarg1,NULL-FALLBACK,trivial-null-no-citation,,,"+ 0.30 * e1 * (1.0 - loud_instant.clamp(0.0, 1.0))"
brain/functions/f5/mechanisms/mad/cognitive_present.py,122,module::def compute_cognitive_present,pleasantness.clamp.min,0.1,float,call-kw,HAND-TUNED,call-arg-no-citation,,,0.40 * auditory_quality * pleasantness.clamp(min=0.1)
brain/functions/f5/mechanisms/mad/cognitive_present.py,107,module::def compute_cognitive_present,pleas_instant.clamp.arg0,0.0,float,call-posarg0,NULL-FALLBACK,trivial-null-no-citation,,,"+ 0.35 * a1 * (1.0 - pleas_instant.clamp(0.0, 1.0))"
brain/functions/f5/mechanisms/mad/cognitive_present.py,107,module::def compute_cognitive_present,pleas_instant.clamp.arg1,1.0,float,call-posarg1,NULL-FALLBACK,trivial-null-no-citation,,,"+ 0.35 * a1 * (1.0 - pleas_instant.clamp(0.0, 1.0))"
brain/functions/f5/mechanisms/mad/cognitive_present.py,101,module::def compute_cognitive_present,<expr-L>,0.5,float,expr-literal,LIT-FROZEN,literature-citation-in-context,Martinez-Molina et al.,2016,"0.50 * (1.0 - d1.clamp(0.0, 1.0))"
brain/functions/f5/mechanisms/mad/cognitive_present.py,102,module::def compute_cognitive_present,<expr-L>,0.5,float,expr-literal,LIT-FROZEN,literature-citation-in-context,Martinez-Molina et al.,2016,"+ 0.50 * (1.0 - d0.clamp(0.0, 1.0))"
brain/functions/f5/mechanisms/mad/cognitive_present.py,118,module::def compute_cognitive_present,<expr-L>,0.35,float,expr-literal,HAND-TUNED,expr-literal-in-compute-no-citation,,,+ 0.35 * centroid
brain/functions/f5/mechanisms/mad/cognitive_present.py,101,module::def compute_cognitive_present,<expr-L>,1.0,float,expr-literal,NULL-FALLBACK,trivial-null-expr-literal,Martinez-Molina et al.,2016,"0.50 * (1.0 - d1.clamp(0.0, 1.0))"
brain/functions/f5/mechanisms/mad/cognitive_present.py,102,module::def compute_cognitive_present,<expr-L>,1.0,float,expr-literal,NULL-FALLBACK,trivial-null-expr-literal,Martinez-Molina et al.,2016,"+ 0.50 * (1.0 - d0.clamp(0.0, 1.0))"
brain/functions/f5/mechanisms/mad/cognitive_present.py,116,module::def compute_cognitive_present,<expr-L>,0.35,float,expr-literal,LIT-FROZEN,literature-citation-in-context,Loui et al.,2017,0.35 * tonalness
brain/functions/f5/mechanisms/mad/cognitive_present.py,117,module::def compute_cognitive_present,<expr-L>,0.3,float,expr-literal,LIT-FROZEN,literature-citation-in-context,Loui et al.,2017,+ 0.30 * onset
brain/functions/f5/mechanisms/mad/cognitive_present.py,108,module::def compute_cognitive_present,<expr-L>,0.3,float,expr-literal,HAND-TUNED,expr-literal-in-compute-no-citation,,,"+ 0.30 * e1 * (1.0 - loud_instant.clamp(0.0, 1.0))"
brain/functions/f5/mechanisms/mad/cognitive_present.py,108,module::def compute_cognitive_present,<expr-L>,1.0,float,expr-literal,NULL-FALLBACK,trivial-null-expr-literal,,,"+ 0.30 * e1 * (1.0 - loud_instant.clamp(0.0, 1.0))"
brain/functions/f5/mechanisms/mad/cognitive_present.py,124,module::def compute_cognitive_present,<expr-L>,0.3,float,expr-literal,HAND-TUNED,expr-literal-in-compute-no-citation,,,+ 0.30 * pleas_instant * tonalness
brain/functions/f5/mechanisms/mad/cognitive_present.py,106,module::def compute_cognitive_present,<expr-L>,0.35,float,expr-literal,HAND-TUNED,expr-literal-in-compute-no-citation,,,0.35 * e0 * reward_impairment
brain/functions/f5/mechanisms/mad/cognitive_present.py,107,module::def compute_cognitive_present,<expr-L>,0.35,float,expr-literal,HAND-TUNED,expr-literal-in-compute-no-citation,,,"+ 0.35 * a1 * (1.0 - pleas_instant.clamp(0.0, 1.0))"
brain/functions/f5/mechanisms/mad/cognitive_present.py,107,module::def compute_cognitive_present,<expr-L>,1.0,float,expr-literal,NULL-FALLBACK,trivial-null-expr-literal,,,"+ 0.35 * a1 * (1.0 - pleas_instant.clamp(0.0, 1.0))"
brain/functions/f5/mechanisms/mad/cognitive_present.py,122,module::def compute_cognitive_present,<expr-L>,0.4,float,expr-literal,HAND-TUNED,expr-literal-in-compute-no-citation,,,0.40 * auditory_quality * pleasantness.clamp(min=0.1)
brain/functions/f5/mechanisms/mad/cognitive_present.py,123,module::def compute_cognitive_present,<expr-L>,0.3,float,expr-literal,HAND-TUNED,expr-literal-in-compute-no-citation,,,+ 0.30 * spectral_flux * loud_instant
brain/functions/f5/mechanisms/mad/extraction.py,48,module,_PLEAS_VAL_H16,"[4, 16, 0, 0]",tuple-numeric,module-assign,HAND-TUNED,module-assign-no-citation,,,"_PLEAS_VAL_H16 = (4, 16, 0, 0)       # sensory_pleasantness value H16 L0"
brain/functions/f5/mechanisms/mad/extraction.py,49,module,_PLEAS_VEL_H6,"[4, 6, 8, 0]",tuple-numeric,module-assign,HAND-TUNED,module-assign-no-citation,,,"_PLEAS_VEL_H6 = (4, 6, 8, 0)         # sensory_pleasantness velocity H6 L0"
brain/functions/f5/mechanisms/mad/extraction.py,50,module,_LOUD_ENT_H16,"[10, 16, 20, 0]",tuple-numeric,module-assign,HAND-TUNED,module-assign-no-citation,,,"_LOUD_ENT_H16 = (10, 16, 20, 0)      # loudness entropy H16 L0"
brain/functions/f5/mechanisms/mad/extraction.py,53,module,_ROUGHNESS,0,int,module-assign,NULL-FALLBACK,trivial-null-no-citation,,,_ROUGHNESS = 0
brain/functions/f5/mechanisms/mad/extraction.py,54,module,_HARMONIC_RATIO,2,int,module-assign,HAND-TUNED,module-assign-no-citation,,,_HARMONIC_RATIO = 2
brain/functions/f5/mechanisms/mad/extraction.py,55,module,_SENSORY_PLEASANTNESS,4,int,module-assign,HAND-TUNED,module-assign-no-citation,,,_SENSORY_PLEASANTNESS = 4
brain/functions/f5/mechanisms/mad/extraction.py,56,module,_LOUDNESS,10,int,module-assign,HAND-TUNED,module-assign-no-citation,,,_LOUDNESS = 10
brain/functions/f5/mechanisms/mad/extraction.py,57,module,_TONALNESS,14,int,module-assign,HAND-TUNED,module-assign-no-citation,,,_TONALNESS = 14
brain/functions/f5/mechanisms/mad/extraction.py,58,module,_PITCH_SAL,39,int,module-assign,HAND-TUNED,module-assign-no-citation,,,_PITCH_SAL = 39             # replaces dissolved x_l4l5 [33:41]
brain/functions/f5/mechanisms/mad/extraction.py,61,module,_SRP_PLEASURE,15,int,module-assign,HAND-TUNED,module-assign-no-citation,,,_SRP_PLEASURE = 15          # SRP P2:pleasure (idx 15 in 19D)
brain/functions/f5/mechanisms/mad/extraction.py,62,module,_AAC_EMOTIONAL_AROUSAL,0,int,module-assign,NULL-FALLBACK,trivial-null-no-citation,,,_AAC_EMOTIONAL_AROUSAL = 0  # AAC E0:emotional_arousal (idx 0 in 14D)
brain/functions/f5/mechanisms/mad/extraction.py,108,module::def compute_extraction,torch.zeros.arg2,19,int,call-posarg2,HAND-TUNED,call-arg-no-citation,,,"srp = relay_outputs.get(""SRP"", torch.zeros(B, T, 19, device=device))"
brain/functions/f5/mechanisms/mad/extraction.py,109,module::def compute_extraction,torch.zeros.arg2,14,int,call-posarg2,HAND-TUNED,call-arg-no-citation,,,"aac = relay_outputs.get(""AAC"", torch.zeros(B, T, 14, device=device))"
brain/functions/f5/mechanisms/mad/extraction.py,119,module::def compute_extraction,pleasure.clamp.arg0,0.0,float,call-posarg0,NULL-FALLBACK,trivial-null-no-citation,,,"reward_absence = 1.0 - pleasure.clamp(0.0, 1.0)"
brain/functions/f5/mechanisms/mad/extraction.py,119,module::def compute_extraction,pleasure.clamp.arg1,1.0,float,call-posarg1,NULL-FALLBACK,trivial-null-no-citation,,,"reward_absence = 1.0 - pleasure.clamp(0.0, 1.0)"
brain/functions/f5/mechanisms/mad/extraction.py,122,module::def compute_extraction,pleas_vel.abs().clamp.arg0,0.0,float,call-posarg0,NULL-FALLBACK,trivial-null-no-citation,,,"hedonic_flatness = 1.0 - pleas_vel.abs().clamp(0.0, 1.0)"
brain/functions/f5/mechanisms/mad/extraction.py,122,module::def compute_extraction,pleas_vel.abs().clamp.arg1,1.0,float,call-posarg1,NULL-FALLBACK,trivial-null-no-citation,,,"hedonic_flatness = 1.0 - pleas_vel.abs().clamp(0.0, 1.0)"
brain/functions/f5/mechanisms/mad/extraction.py,130,module::def compute_extraction,pleas_val_1s.clamp.min,0.1,float,call-kw,LIT-FROZEN,literature-citation-in-context,Martinez-Molina et al.,2016,+ 0.35 * hedonic_flatness * pleas_val_1s.clamp(min=0.1)
brain/functions/f5/mechanisms/mad/extraction.py,131,module::def compute_extraction,emotional_arousal.clamp.arg0,0.0,float,call-posarg0,NULL-FALLBACK,trivial-null-no-citation,,,"+ 0.30 * (1.0 - pitch_sal) * (1.0 - emotional_arousal.clamp(0.0, 1.0))"
brain/functions/f5/mechanisms/mad/extraction.py,131,module::def compute_extraction,emotional_arousal.clamp.arg1,1.0,float,call-posarg1,NULL-FALLBACK,trivial-null-no-citation,,,"+ 0.30 * (1.0 - pitch_sal) * (1.0 - emotional_arousal.clamp(0.0, 1.0))"
brain/functions/f5/mechanisms/mad/extraction.py,141,module::def compute_extraction,pleasure.clamp.arg0,0.0,float,call-posarg0,NULL-FALLBACK,framework-kw-arg-trivial,ding,,"+ 0.25 * intact_auditory * (1.0 - pleasure.clamp(0.0, 1.0))"
brain/functions/f5/mechanisms/mad/extraction.py,141,module::def compute_extraction,pleasure.clamp.arg1,1.0,float,call-posarg1,NULL-FALLBACK,framework-kw-arg-trivial,ding,,"+ 0.25 * intact_auditory * (1.0 - pleasure.clamp(0.0, 1.0))"
brain/functions/f5/mechanisms/mad/extraction.py,119,module::def compute_extraction,<expr-L>,1.0,float,expr-literal,NULL-FALLBACK,trivial-null-expr-literal,,,"reward_absence = 1.0 - pleasure.clamp(0.0, 1.0)"
brain/functions/f5/mechanisms/mad/extraction.py,122,module::def compute_extraction,<expr-L>,1.0,float,expr-literal,NULL-FALLBACK,trivial-null-expr-literal,,,"hedonic_flatness = 1.0 - pleas_vel.abs().clamp(0.0, 1.0)"
brain/functions/f5/mechanisms/mad/extraction.py,115,module::def compute_extraction,<expr-L>,0.5,float,expr-literal,HAND-TUNED,expr-literal-in-compute-no-citation,,,intact_auditory = 0.50 * pleasantness + 0.50 * harmonic
brain/functions/f5/mechanisms/mad/extraction.py,131,module::def compute_extraction,<expr-L>,0.3,float,expr-literal,HAND-TUNED,expr-literal-in-compute-no-citation,,,"+ 0.30 * (1.0 - pitch_sal) * (1.0 - emotional_arousal.clamp(0.0, 1.0))"
brain/functions/f5/mechanisms/mad/extraction.py,131,module::def compute_extraction,<expr-L>,1.0,float,expr-literal,NULL-FALLBACK,trivial-null-expr-literal,,,"+ 0.30 * (1.0 - pitch_sal) * (1.0 - emotional_arousal.clamp(0.0, 1.0))"
brain/functions/f5/mechanisms/mad/extraction.py,143,module::def compute_extraction,<expr-L>,0.2,float,expr-literal,HAND-TUNED,expr-literal-in-compute-no-citation,,,+ 0.20 * harmonic * reward_absence
brain/functions/f5/mechanisms/mad/extraction.py,129,module::def compute_extraction,<expr-L>,0.35,float,expr-literal,LIT-FROZEN,literature-citation-in-context,Martinez-Molina et al.,2016,0.35 * intact_auditory * reward_absence
brain/functions/f5/mechanisms/mad/extraction.py,130,module::def compute_extraction,<expr-L>,0.35,float,expr-literal,LIT-FROZEN,literature-citation-in-context,Martinez-Molina et al.,2016,+ 0.35 * hedonic_flatness * pleas_val_1s.clamp(min=0.1)
brain/functions/f5/mechanisms/mad/extraction.py,142,module::def compute_extraction,<expr-L>,0.25,float,expr-literal,HAND-TUNED,expr-literal-in-compute-no-citation,,,+ 0.25 * pleasantness * hedonic_flatness
brain/functions/f5/mechanisms/mad/extraction.py,140,module::def compute_extraction,<expr-L>,0.3,float,expr-literal,LIT-FROZEN,literature-citation-in-context,Mas-Herrero et al.,2014,0.30 * tonalness * reward_absence
brain/functions/f5/mechanisms/mad/extraction.py,141,module::def compute_extraction,<expr-L>,0.25,float,expr-literal,LIT-FROZEN,literature-citation-in-context,ding,,"+ 0.25 * intact_auditory * (1.0 - pleasure.clamp(0.0, 1.0))"
brain/functions/f5/mechanisms/mad/extraction.py,141,module::def compute_extraction,<expr-L>,1.0,float,expr-literal,NULL-FALLBACK,trivial-null-expr-literal,ding,,"+ 0.25 * intact_auditory * (1.0 - pleasure.clamp(0.0, 1.0))"
brain/functions/f5/mechanisms/mad/forecast.py,37,module,_PLEAS_STD_H11,"[4, 11, 2, 0]",tuple-numeric,module-assign,HAND-TUNED,module-assign-no-citation,,,"_PLEAS_STD_H11 = (4, 11, 2, 0)       # sensory_pleasantness std H11 L0"
brain/functions/f5/mechanisms/mad/forecast.py,78,module::def compute_forecast,pleas_std.clamp.arg0,0.0,float,call-posarg0,NULL-FALLBACK,trivial-null-no-citation,,,"residual_reward = pleas_std.clamp(0.0, 1.0)"
brain/functions/f5/mechanisms/mad/forecast.py,78,module::def compute_forecast,pleas_std.clamp.arg1,1.0,float,call-posarg1,NULL-FALLBACK,trivial-null-no-citation,,,"residual_reward = pleas_std.clamp(0.0, 1.0)"
brain/functions/f5/mechanisms/mad/forecast.py,86,module::def compute_forecast,residual_reward.clamp.min,0.1,float,call-kw,HAND-TUNED,call-arg-no-citation,,,0.35 * d0 * residual_reward.clamp(min=0.1)
brain/functions/f5/mechanisms/mad/forecast.py,87,module::def compute_forecast,p1.clamp.min,0.1,float,call-kw,HAND-TUNED,call-arg-no-citation,,,+ 0.35 * d1 * p1.clamp(min=0.1)
brain/functions/f5/mechanisms/mad/forecast.py,100,module::def compute_forecast,a0.clamp.arg0,0.0,float,call-posarg0,NULL-FALLBACK,trivial-null-no-citation,,,"+ 0.20 * (1.0 - a0.clamp(0.0, 1.0))"
brain/functions/f5/mechanisms/mad/forecast.py,100,module::def compute_forecast,a0.clamp.arg1,1.0,float,call-posarg1,NULL-FALLBACK,trivial-null-no-citation,,,"+ 0.20 * (1.0 - a0.clamp(0.0, 1.0))"
brain/functions/f5/mechanisms/mad/forecast.py,101,module::def compute_forecast,d0.clamp.arg0,0.0,float,call-posarg0,NULL-FALLBACK,trivial-null-no-citation,,,"+ 0.20 * (1.0 - d0.clamp(0.0, 1.0)) * (1.0 - residual_reward)"
brain/functions/f5/mechanisms/mad/forecast.py,101,module::def compute_forecast,d0.clamp.arg1,1.0,float,call-posarg1,NULL-FALLBACK,trivial-null-no-citation,,,"+ 0.20 * (1.0 - d0.clamp(0.0, 1.0)) * (1.0 - residual_reward)"
brain/functions/f5/mechanisms/mad/forecast.py,88,module::def compute_forecast,<expr-L>,0.3,float,expr-literal,HAND-TUNED,expr-literal-in-compute-no-citation,,,+ 0.30 * (1.0 - e0) * a0
brain/functions/f5/mechanisms/mad/forecast.py,100,module::def compute_forecast,<expr-L>,0.2,float,expr-literal,HAND-TUNED,expr-literal-in-compute-no-citation,,,"+ 0.20 * (1.0 - a0.clamp(0.0, 1.0))"
brain/functions/f5/mechanisms/mad/forecast.py,101,module::def compute_forecast,<expr-L>,0.2,float,expr-literal,HAND-TUNED,expr-literal-in-compute-no-citation,,,"+ 0.20 * (1.0 - d0.clamp(0.0, 1.0)) * (1.0 - residual_reward)"
brain/functions/f5/mechanisms/mad/forecast.py,101,module::def compute_forecast,<expr-L>,1.0,float,expr-literal,NULL-FALLBACK,trivial-null-expr-literal,,,"+ 0.20 * (1.0 - d0.clamp(0.0, 1.0)) * (1.0 - residual_reward)"
brain/functions/f5/mechanisms/mad/forecast.py,86,module::def compute_forecast,<expr-L>,0.35,float,expr-literal,HAND-TUNED,expr-literal-in-compute-no-citation,,,0.35 * d0 * residual_reward.clamp(min=0.1)
brain/functions/f5/mechanisms/mad/forecast.py,87,module::def compute_forecast,<expr-L>,0.35,float,expr-literal,HAND-TUNED,expr-literal-in-compute-no-citation,,,+ 0.35 * d1 * p1.clamp(min=0.1)
brain/functions/f5/mechanisms/mad/forecast.py,88,module::def compute_forecast,<expr-L>,1.0,float,expr-literal,NULL-FALLBACK,trivial-null-expr-literal,,,+ 0.30 * (1.0 - e0) * a0
brain/functions/f5/mechanisms/mad/forecast.py,100,module::def compute_forecast,<expr-L>,1.0,float,expr-literal,NULL-FALLBACK,trivial-null-expr-literal,,,"+ 0.20 * (1.0 - a0.clamp(0.0, 1.0))"
brain/functions/f5/mechanisms/mad/forecast.py,98,module::def compute_forecast,<expr-L>,0.3,float,expr-literal,LIT-FROZEN,literature-citation-in-context,Mas-Herrero et al.,2018,0.30 * e0 * a1
brain/functions/f5/mechanisms/mad/forecast.py,99,module::def compute_forecast,<expr-L>,0.3,float,expr-literal,LIT-FROZEN,literature-citation-in-context,Mas-Herrero et al.,2018,+ 0.30 * p0 * e1
brain/functions/f5/mechanisms/mad/temporal_integration.py,61,module,_PLEAS_VEL_H11,"[4, 11, 8, 0]",tuple-numeric,module-assign,HAND-TUNED,module-assign-no-citation,,,"_PLEAS_VEL_H11 = (4, 11, 8, 0)       # sensory_pleasantness velocity H11 L0"
brain/functions/f5/mechanisms/mad/temporal_integration.py,62,module,_LOUD_STD_H11,"[10, 11, 2, 0]",tuple-numeric,module-assign,HAND-TUNED,module-assign-no-citation,,,"_LOUD_STD_H11 = (10, 11, 2, 0)       # loudness std H11 L0"
brain/functions/f5/mechanisms/mad/temporal_integration.py,63,module,_ROUGH_ENT_H16,"[0, 16, 20, 0]",tuple-numeric,module-assign,HAND-TUNED,module-assign-no-citation,,,"_ROUGH_ENT_H16 = (0, 16, 20, 0)      # roughness entropy H16 L0"
brain/functions/f5/mechanisms/mad/temporal_integration.py,66,module,_ROUGHNESS,0,int,module-assign,NULL-FALLBACK,trivial-null-no-citation,,,_ROUGHNESS = 0
brain/functions/f5/mechanisms/mad/temporal_integration.py,67,module,_HARMONIC_RATIO,2,int,module-assign,HAND-TUNED,module-assign-no-citation,,,_HARMONIC_RATIO = 2
brain/functions/f5/mechanisms/mad/temporal_integration.py,68,module,_SENSORY_PLEASANTNESS,4,int,module-assign,HAND-TUNED,module-assign-no-citation,,,_SENSORY_PLEASANTNESS = 4
brain/functions/f5/mechanisms/mad/temporal_integration.py,69,module,_SPECTRAL_CENTROID,12,int,module-assign,HAND-TUNED,module-assign-no-citation,,,_SPECTRAL_CENTROID = 12
brain/functions/f5/mechanisms/mad/temporal_integration.py,70,module,_DISTRIBUTION_ENTROPY,22,int,module-assign,HAND-TUNED,module-assign-no-citation,,,_DISTRIBUTION_ENTROPY = 22
brain/functions/f5/mechanisms/mad/temporal_integration.py,71,module,_PITCH_SAL,39,int,module-assign,HAND-TUNED,module-assign-no-citation,,,_PITCH_SAL = 39             # replaces dissolved x_l4l5 [33:41]
brain/functions/f5/mechanisms/mad/temporal_integration.py,74,module,_SRP_PLEASURE,15,int,module-assign,HAND-TUNED,module-assign-no-citation,,,_SRP_PLEASURE = 15          # SRP P2:pleasure (idx 15 in 19D)
brain/functions/f5/mechanisms/mad/temporal_integration.py,75,module,_AAC_EMOTIONAL_AROUSAL,0,int,module-assign,NULL-FALLBACK,trivial-null-no-citation,,,_AAC_EMOTIONAL_AROUSAL = 0  # AAC E0:emotional_arousal (idx 0 in 14D)
brain/functions/f5/mechanisms/mad/temporal_integration.py,143,module::def compute_temporal_integration,pitch_sal.clamp.arg0,0.0,float,call-posarg0,NULL-FALLBACK,trivial-null-no-citation,,,"coupling = pitch_sal.clamp(0.0, 1.0)"
brain/functions/f5/mechanisms/mad/temporal_integration.py,143,module::def compute_temporal_integration,pitch_sal.clamp.arg1,1.0,float,call-posarg1,NULL-FALLBACK,trivial-null-no-citation,,,"coupling = pitch_sal.clamp(0.0, 1.0)"
