file_path,line,scope,name,value,dtype,kind,context_before,context_line,context_after,has_citation_in_context,citation_author,citation_year,has_todo_fixme
brain/functions/f5/mechanisms/stai/temporal_integration.py,110,module::def compute_temporal_integration,<expr-L>,0.2,float,expr-literal,m0 = _wsig( | 0.35 * e2 * consonance.clamp(min=0.1) | + 0.30 * e0 * e1,+ 0.20 * pleasantness * amplitude,+ 0.15 * e3 * pitch_sal | ) | ,0,,,0
brain/functions/f5/mechanisms/stai/temporal_integration.py,108,module::def compute_temporal_integration,<expr-L>,0.35,float,expr-literal,# (Menon & Levitin 2005). The interaction (E2) contributes most because | # aesthetic response is supra-additive. | m0 = _wsig(,0.35 * e2 * consonance.clamp(min=0.1),+ 0.30 * e0 * e1 | + 0.20 * pleasantness * amplitude | + 0.15 * e3 * pitch_sal,1,Menon & Levitin,2005),0
brain/functions/f5/mechanisms/stai/temporal_integration.py,108,module::def compute_temporal_integration,call.min,0.1,float,call-kwarg,# (Menon & Levitin 2005). The interaction (E2) contributes most because | # aesthetic response is supra-additive. | m0 = _wsig(,0.35 * e2 * consonance.clamp(min=0.1),+ 0.30 * e0 * e1 | + 0.20 * pleasantness * amplitude | + 0.15 * e3 * pitch_sal,1,Menon & Levitin,2005),0
brain/functions/f5/mechanisms/stai/temporal_integration.py,109,module::def compute_temporal_integration,<expr-L>,0.3,float,expr-literal,# aesthetic response is supra-additive. | m0 = _wsig( | 0.35 * e2 * consonance.clamp(min=0.1),+ 0.30 * e0 * e1,+ 0.20 * pleasantness * amplitude | + 0.15 * e3 * pitch_sal | ),0,,,0
brain/functions/f5/mechanisms/stai/temporal_integration.py,123,module::def compute_temporal_integration,<expr-L>,0.4,float,expr-literal,spectral_temporal_coupling = e0 * e1  # multiplicative interaction |  | m1 = _wsig(,0.40 * spectral_temporal_coupling,+ 0.30 * e3 * e2.clamp(min=0.1) | + 0.30 * pitch_sal * consonance | ),0,,,0
brain/functions/f5/mechanisms/stai/temporal_integration.py,125,module::def compute_temporal_integration,<expr-L>,0.3,float,expr-literal,m1 = _wsig( | 0.40 * spectral_temporal_coupling | + 0.30 * e3 * e2.clamp(min=0.1),+ 0.30 * pitch_sal * consonance,") |  | return m0, m1",0,,,0
brain/functions/f5/mechanisms/stai/temporal_integration.py,124,module::def compute_temporal_integration,<expr-L>,0.3,float,expr-literal, | m1 = _wsig( | 0.40 * spectral_temporal_coupling,+ 0.30 * e3 * e2.clamp(min=0.1),+ 0.30 * pitch_sal * consonance | ) | ,0,,,0
brain/functions/f5/mechanisms/stai/temporal_integration.py,124,module::def compute_temporal_integration,call.min,0.1,float,call-kwarg, | m1 = _wsig( | 0.40 * spectral_temporal_coupling,+ 0.30 * e3 * e2.clamp(min=0.1),+ 0.30 * pitch_sal * consonance | ) | ,0,,,0
brain/functions/f5/mechanisms/tar/__init__.py,96,module,_ROUGHNESS,0,int,module-assign, |  | # -- R3 feature indices (post-freeze 97D) ------------------------------------,_ROUGHNESS = 0,_PLEASANTNESS = 4 | _HARMONICITY = 5 | _AMPLITUDE = 7,0,,,0
brain/functions/f5/mechanisms/tar/__init__.py,97,module,_PLEASANTNESS,4,int,module-assign, | # -- R3 feature indices (post-freeze 97D) ------------------------------------ | _ROUGHNESS = 0,_PLEASANTNESS = 4,_HARMONICITY = 5 | _AMPLITUDE = 7 | _VELOCITY_A = 8,0,,,0
brain/functions/f5/mechanisms/tar/__init__.py,98,module,_HARMONICITY,5,int,module-assign,# -- R3 feature indices (post-freeze 97D) ------------------------------------ | _ROUGHNESS = 0 | _PLEASANTNESS = 4,_HARMONICITY = 5,_AMPLITUDE = 7 | _VELOCITY_A = 8 | _LOUDNESS = 10,0,,,0
brain/functions/f5/mechanisms/tar/__init__.py,99,module,_AMPLITUDE,7,int,module-assign,_ROUGHNESS = 0 | _PLEASANTNESS = 4 | _HARMONICITY = 5,_AMPLITUDE = 7,_VELOCITY_A = 8 | _LOUDNESS = 10 | _ONSET = 11,0,,,0
brain/functions/f5/mechanisms/tar/__init__.py,100,module,_VELOCITY_A,8,int,module-assign,_PLEASANTNESS = 4 | _HARMONICITY = 5 | _AMPLITUDE = 7,_VELOCITY_A = 8,_LOUDNESS = 10 | _ONSET = 11 | _WARMTH = 16,0,,,0
brain/functions/f5/mechanisms/tar/__init__.py,101,module,_LOUDNESS,10,int,module-assign,_HARMONICITY = 5 | _AMPLITUDE = 7 | _VELOCITY_A = 8,_LOUDNESS = 10,_ONSET = 11 | _WARMTH = 16 | _SPECTRAL_FLUX = 21,0,,,0
brain/functions/f5/mechanisms/tar/__init__.py,102,module,_ONSET,11,int,module-assign,_AMPLITUDE = 7 | _VELOCITY_A = 8 | _LOUDNESS = 10,_ONSET = 11,_WARMTH = 16 | _SPECTRAL_FLUX = 21 | ,0,,,0
brain/functions/f5/mechanisms/tar/__init__.py,103,module,_WARMTH,16,int,module-assign,_VELOCITY_A = 8 | _LOUDNESS = 10 | _ONSET = 11,_WARMTH = 16,_SPECTRAL_FLUX = 21 |  | ,0,,,0
brain/functions/f5/mechanisms/tar/__init__.py,104,module,_SPECTRAL_FLUX,21,int,module-assign,_LOUDNESS = 10 | _ONSET = 11 | _WARMTH = 16,_SPECTRAL_FLUX = 21, |  | # -- 21 H3 Demand Specifications -----------------------------------------------,0,,,0
brain/functions/f5/mechanisms/tar/__init__.py,235,module::class TAR,OUTPUT_DIM,10,int,class-attr,"FULL_NAME = ""Therapeutic Affective Resonance"" | UNIT = ""ARU"" | FUNCTION = ""F5""",OUTPUT_DIM = 10,"UPSTREAM_READS = (""SRP"", ""VMM"", ""CLAM"", ""CMAT"") | CROSS_UNIT_READS = () | ",0,,,0
brain/functions/f5/mechanisms/tar/__init__.py,357,module::class TAR::def metadata,call.confidence_range,"[0.5, 0.7]",tuple-numeric,call-kwarg,"""experimental, N=156""), | ), | evidence_tier=""gamma"",","confidence_range=(0.50, 0.70),","falsification_criteria=( | ""Anxiolytic pathway (T2) must require slow tempo + high "" | ""consonance + soft dynamics; if fast tempo alone reduces """,0,,,0
brain/functions/f5/mechanisms/tar/__init__.py,412,module::class TAR::def compute,call.dim,-1,negint,call-kwarg,") | f = compute_forecast(h3_features, e, ti, p) | ","output = torch.stack([*e, *ti, *p, *f], dim=-1)","return output.clamp(0.0, 1.0)",0,,,0
brain/functions/f5/mechanisms/tar/cognitive_present.py,43,module,_PLEASANT_MEAN_H15,"[4, 15, 1, 0]",tuple-numeric,module-assign,from torch import Tensor |  | # -- H3 tuple keys consumed ---------------------------------------------------,"_PLEASANT_MEAN_H15 = (4, 15, 1, 0)    # sensory_pleasantness mean H15 L0","_ROUGH_VAL_H16 = (0, 16, 0, 2)        # roughness value H16 L2 | _PLEASANT_TREND_H16 = (4, 16, 18, 0)  # sensory_pleasantness trend H16 L0 | ",0,,,0
brain/functions/f5/mechanisms/tar/cognitive_present.py,44,module,_ROUGH_VAL_H16,"[0, 16, 0, 2]",tuple-numeric,module-assign," | # -- H3 tuple keys consumed --------------------------------------------------- | _PLEASANT_MEAN_H15 = (4, 15, 1, 0)    # sensory_pleasantness mean H15 L0","_ROUGH_VAL_H16 = (0, 16, 0, 2)        # roughness value H16 L2","_PLEASANT_TREND_H16 = (4, 16, 18, 0)  # sensory_pleasantness trend H16 L0 |  | # -- R3 feature indices (post-freeze 97D) -------------------------------------",0,,,0
brain/functions/f5/mechanisms/tar/cognitive_present.py,45,module,_PLEASANT_TREND_H16,"[4, 16, 18, 0]",tuple-numeric,module-assign,"# -- H3 tuple keys consumed --------------------------------------------------- | _PLEASANT_MEAN_H15 = (4, 15, 1, 0)    # sensory_pleasantness mean H15 L0 | _ROUGH_VAL_H16 = (0, 16, 0, 2)        # roughness value H16 L2","_PLEASANT_TREND_H16 = (4, 16, 18, 0)  # sensory_pleasantness trend H16 L0", | # -- R3 feature indices (post-freeze 97D) ------------------------------------- | _PLEASANTNESS = 4,0,,,0
brain/functions/f5/mechanisms/tar/cognitive_present.py,48,module,_PLEASANTNESS,4,int,module-assign,"_PLEASANT_TREND_H16 = (4, 16, 18, 0)  # sensory_pleasantness trend H16 L0 |  | # -- R3 feature indices (post-freeze 97D) -------------------------------------",_PLEASANTNESS = 4,_WARMTH = 16 |  | ,0,,,0
brain/functions/f5/mechanisms/tar/cognitive_present.py,49,module,_WARMTH,16,int,module-assign, | # -- R3 feature indices (post-freeze 97D) ------------------------------------- | _PLEASANTNESS = 4,_WARMTH = 16, |  | def compute_cognitive_present(,0,,,0
brain/functions/f5/mechanisms/tar/cognitive_present.py,110,module::def compute_cognitive_present,<expr-L>,0.35,float,expr-literal,hedonic_context = ( | 0.35 * pleasant_mean_h15 | + 0.30 * (1.0 - rough_val_h16),+ 0.35 * pleasant_trend,").clamp(0, 1) |  | # -- P0: Therapeutic Reward --",0,,,0
brain/functions/f5/mechanisms/tar/cognitive_present.py,108,module::def compute_cognitive_present,<expr-L>,0.35,float,expr-literal,# Peak therapeutic hedonic response from H15 pleasantness + consonance | # + mood improvement trend | hedonic_context = (,0.35 * pleasant_mean_h15,"+ 0.30 * (1.0 - rough_val_h16) | + 0.35 * pleasant_trend | ).clamp(0, 1)",0,,,0
brain/functions/f5/mechanisms/tar/cognitive_present.py,109,module::def compute_cognitive_present,<expr-L>,0.3,float,expr-literal,# + mood improvement trend | hedonic_context = ( | 0.35 * pleasant_mean_h15,+ 0.30 * (1.0 - rough_val_h16),"+ 0.35 * pleasant_trend | ).clamp(0, 1) | ",0,,,0
brain/functions/f5/mechanisms/tar/cognitive_present.py,109,module::def compute_cognitive_present,<expr-L>,1.0,float,expr-literal,# + mood improvement trend | hedonic_context = ( | 0.35 * pleasant_mean_h15,+ 0.30 * (1.0 - rough_val_h16),"+ 0.35 * pleasant_trend | ).clamp(0, 1) | ",0,,,0
brain/functions/f5/mechanisms/tar/cognitive_present.py,126,module::def compute_cognitive_present,<expr-L>,0.2,float,expr-literal,0.35 * therapeutic_product | + 0.25 * hedonic_context | + 0.20 * pleasure,+ 0.20 * (warmth * valence_state),").clamp(0, 1) |  | return (p0,)",1,lenc,,0
brain/functions/f5/mechanisms/tar/cognitive_present.py,125,module::def compute_cognitive_present,<expr-L>,0.2,float,expr-literal,p0 = ( | 0.35 * therapeutic_product | + 0.25 * hedonic_context,+ 0.20 * pleasure,"+ 0.20 * (warmth * valence_state) | ).clamp(0, 1) | ",1,lenc,,0
brain/functions/f5/mechanisms/tar/cognitive_present.py,123,module::def compute_cognitive_present,<expr-L>,0.35,float,expr-literal, | # Modulate by hedonic context and upstream signals | p0 = (,0.35 * therapeutic_product,+ 0.25 * hedonic_context | + 0.20 * pleasure | + 0.20 * (warmth * valence_state),1,lenc,,0
brain/functions/f5/mechanisms/tar/cognitive_present.py,124,module::def compute_cognitive_present,<expr-L>,0.25,float,expr-literal,# Modulate by hedonic context and upstream signals | p0 = ( | 0.35 * therapeutic_product,+ 0.25 * hedonic_context,"+ 0.20 * pleasure | + 0.20 * (warmth * valence_state) | ).clamp(0, 1)",1,lenc,,0
brain/functions/f5/mechanisms/tar/extraction.py,44,module,_PLEASANT_VAL_H6,"[4, 6, 0, 2]",tuple-numeric,module-assign,from torch import Tensor |  | # -- H3 tuple keys consumed ---------------------------------------------------,"_PLEASANT_VAL_H6 = (4, 6, 0, 2)       # sensory_pleasantness value H6 L2","_PLEASANT_VAL_H16 = (4, 16, 0, 2)     # sensory_pleasantness value H16 L2 | _ROUGH_VAL_H6 = (0, 6, 0, 2)          # roughness value H6 L2 | _LOUD_VAL_H6 = (10, 6, 0, 2)          # loudness value H6 L2",0,,,0
brain/functions/f5/mechanisms/tar/extraction.py,45,module,_PLEASANT_VAL_H16,"[4, 16, 0, 2]",tuple-numeric,module-assign," | # -- H3 tuple keys consumed --------------------------------------------------- | _PLEASANT_VAL_H6 = (4, 6, 0, 2)       # sensory_pleasantness value H6 L2","_PLEASANT_VAL_H16 = (4, 16, 0, 2)     # sensory_pleasantness value H16 L2","_ROUGH_VAL_H6 = (0, 6, 0, 2)          # roughness value H6 L2 | _LOUD_VAL_H6 = (10, 6, 0, 2)          # loudness value H6 L2 | _VELOA_VEL_H6 = (8, 6, 8, 0)          # velocity_A velocity H6 L0",0,,,0
brain/functions/f5/mechanisms/tar/extraction.py,46,module,_ROUGH_VAL_H6,"[0, 6, 0, 2]",tuple-numeric,module-assign,"# -- H3 tuple keys consumed --------------------------------------------------- | _PLEASANT_VAL_H6 = (4, 6, 0, 2)       # sensory_pleasantness value H6 L2 | _PLEASANT_VAL_H16 = (4, 16, 0, 2)     # sensory_pleasantness value H16 L2","_ROUGH_VAL_H6 = (0, 6, 0, 2)          # roughness value H6 L2","_LOUD_VAL_H6 = (10, 6, 0, 2)          # loudness value H6 L2 | _VELOA_VEL_H6 = (8, 6, 8, 0)          # velocity_A velocity H6 L0 | ",0,,,0
brain/functions/f5/mechanisms/tar/extraction.py,47,module,_LOUD_VAL_H6,"[10, 6, 0, 2]",tuple-numeric,module-assign,"_PLEASANT_VAL_H6 = (4, 6, 0, 2)       # sensory_pleasantness value H6 L2 | _PLEASANT_VAL_H16 = (4, 16, 0, 2)     # sensory_pleasantness value H16 L2 | _ROUGH_VAL_H6 = (0, 6, 0, 2)          # roughness value H6 L2","_LOUD_VAL_H6 = (10, 6, 0, 2)          # loudness value H6 L2","_VELOA_VEL_H6 = (8, 6, 8, 0)          # velocity_A velocity H6 L0 |  | # -- R3 feature indices (post-freeze 97D) -------------------------------------",0,,,0
brain/functions/f5/mechanisms/tar/extraction.py,48,module,_VELOA_VEL_H6,"[8, 6, 8, 0]",tuple-numeric,module-assign,"_PLEASANT_VAL_H16 = (4, 16, 0, 2)     # sensory_pleasantness value H16 L2 | _ROUGH_VAL_H6 = (0, 6, 0, 2)          # roughness value H6 L2 | _LOUD_VAL_H6 = (10, 6, 0, 2)          # loudness value H6 L2","_VELOA_VEL_H6 = (8, 6, 8, 0)          # velocity_A velocity H6 L0", | # -- R3 feature indices (post-freeze 97D) ------------------------------------- | _ROUGHNESS = 0,0,,,0
brain/functions/f5/mechanisms/tar/extraction.py,51,module,_ROUGHNESS,0,int,module-assign,"_VELOA_VEL_H6 = (8, 6, 8, 0)          # velocity_A velocity H6 L0 |  | # -- R3 feature indices (post-freeze 97D) -------------------------------------",_ROUGHNESS = 0,_PLEASANTNESS = 4 | _HARMONICITY = 5 | _WARMTH = 16,0,,,0
brain/functions/f5/mechanisms/tar/extraction.py,52,module,_PLEASANTNESS,4,int,module-assign, | # -- R3 feature indices (post-freeze 97D) ------------------------------------- | _ROUGHNESS = 0,_PLEASANTNESS = 4,_HARMONICITY = 5 | _WARMTH = 16 | _PITCH_SAL = 39,0,,,0
brain/functions/f5/mechanisms/tar/extraction.py,53,module,_HARMONICITY,5,int,module-assign,# -- R3 feature indices (post-freeze 97D) ------------------------------------- | _ROUGHNESS = 0 | _PLEASANTNESS = 4,_HARMONICITY = 5,_WARMTH = 16 | _PITCH_SAL = 39 | ,0,,,0
brain/functions/f5/mechanisms/tar/extraction.py,54,module,_WARMTH,16,int,module-assign,_ROUGHNESS = 0 | _PLEASANTNESS = 4 | _HARMONICITY = 5,_WARMTH = 16,_PITCH_SAL = 39 |  | ,0,,,0
brain/functions/f5/mechanisms/tar/extraction.py,55,module,_PITCH_SAL,39,int,module-assign,_PLEASANTNESS = 4 | _HARMONICITY = 5 | _WARMTH = 16,_PITCH_SAL = 39, |  | def compute_extraction(,0,,,0
brain/functions/f5/mechanisms/tar/extraction.py,118,module::def compute_extraction,<expr-L>,0.2,float,expr-literal,"0.30 * (1.0 - rough_val) | + 0.25 * (1.0 - loud_val) | + 0.25 * (1.0 - veloa_vel.abs().clamp(0.0, 1.0))",+ 0.20 * harmonicity,) |  | # -- Antidepressant component --,0,,,0
brain/functions/f5/mechanisms/tar/extraction.py,117,module::def compute_extraction,<expr-L>,0.25,float,expr-literal,anxiolytic = ( | 0.30 * (1.0 - rough_val) | + 0.25 * (1.0 - loud_val),"+ 0.25 * (1.0 - veloa_vel.abs().clamp(0.0, 1.0))",+ 0.20 * harmonicity | ) | ,0,,,0
brain/functions/f5/mechanisms/tar/extraction.py,115,module::def compute_extraction,<expr-L>,0.3,float,expr-literal,# High consonance (low roughness) + low arousal (low loudness) + | # slow tempo (low velocity) + harmonic purity | anxiolytic = (,0.30 * (1.0 - rough_val),"+ 0.25 * (1.0 - loud_val) | + 0.25 * (1.0 - veloa_vel.abs().clamp(0.0, 1.0)) | + 0.20 * harmonicity",0,,,0
brain/functions/f5/mechanisms/tar/extraction.py,116,module::def compute_extraction,<expr-L>,0.25,float,expr-literal,# slow tempo (low velocity) + harmonic purity | anxiolytic = ( | 0.30 * (1.0 - rough_val),+ 0.25 * (1.0 - loud_val),"+ 0.25 * (1.0 - veloa_vel.abs().clamp(0.0, 1.0)) | + 0.20 * harmonicity | )",0,,,0
brain/functions/f5/mechanisms/tar/extraction.py,117,module::def compute_extraction,<expr-L>,1.0,float,expr-literal,anxiolytic = ( | 0.30 * (1.0 - rough_val) | + 0.25 * (1.0 - loud_val),"+ 0.25 * (1.0 - veloa_vel.abs().clamp(0.0, 1.0))",+ 0.20 * harmonicity | ) | ,0,,,0
brain/functions/f5/mechanisms/tar/extraction.py,115,module::def compute_extraction,<expr-L>,1.0,float,expr-literal,# High consonance (low roughness) + low arousal (low loudness) + | # slow tempo (low velocity) + harmonic purity | anxiolytic = (,0.30 * (1.0 - rough_val),"+ 0.25 * (1.0 - loud_val) | + 0.25 * (1.0 - veloa_vel.abs().clamp(0.0, 1.0)) | + 0.20 * harmonicity",0,,,0
brain/functions/f5/mechanisms/tar/extraction.py,116,module::def compute_extraction,<expr-L>,1.0,float,expr-literal,# slow tempo (low velocity) + harmonic purity | anxiolytic = ( | 0.30 * (1.0 - rough_val),+ 0.25 * (1.0 - loud_val),"+ 0.25 * (1.0 - veloa_vel.abs().clamp(0.0, 1.0)) | + 0.20 * harmonicity | )",0,,,0
brain/functions/f5/mechanisms/tar/extraction.py,128,module::def compute_extraction,<expr-L>,0.2,float,expr-literal,0.30 * (0.50 * pleasant_fast + 0.50 * pleasant_slow) | + 0.25 * pleasure | + 0.25 * warmth,+ 0.20 * pitch_sal,) |  | # -- E0: Therapeutic potential --,0,,,0
brain/functions/f5/mechanisms/tar/extraction.py,127,module::def compute_extraction,<expr-L>,0.25,float,expr-literal,antidepressant = ( | 0.30 * (0.50 * pleasant_fast + 0.50 * pleasant_slow) | + 0.25 * pleasure,+ 0.25 * warmth,+ 0.20 * pitch_sal | ) | ,0,,,0
brain/functions/f5/mechanisms/tar/extraction.py,125,module::def compute_extraction,<expr-L>,0.3,float,expr-literal,"# Positive valence (pleasantness) + reward (SRP.pleasure) + warmth | # + therapeutic engagement (pitch_salience, was x_l4l5) | antidepressant = (",0.30 * (0.50 * pleasant_fast + 0.50 * pleasant_slow),+ 0.25 * pleasure | + 0.25 * warmth | + 0.20 * pitch_sal,1,lenc,,0
brain/functions/f5/mechanisms/tar/extraction.py,126,module::def compute_extraction,<expr-L>,0.25,float,expr-literal,"# + therapeutic engagement (pitch_salience, was x_l4l5) | antidepressant = ( | 0.30 * (0.50 * pleasant_fast + 0.50 * pleasant_slow)",+ 0.25 * pleasure,+ 0.25 * warmth | + 0.20 * pitch_sal | ),0,,,0
brain/functions/f5/mechanisms/tar/extraction.py,125,module::def compute_extraction,<expr-L>,0.5,float,expr-literal,"# Positive valence (pleasantness) + reward (SRP.pleasure) + warmth | # + therapeutic engagement (pitch_salience, was x_l4l5) | antidepressant = (",0.30 * (0.50 * pleasant_fast + 0.50 * pleasant_slow),+ 0.25 * pleasure | + 0.25 * warmth | + 0.20 * pitch_sal,1,lenc,,0
brain/functions/f5/mechanisms/tar/extraction.py,125,module::def compute_extraction,<expr-L>,0.5,float,expr-literal,"# Positive valence (pleasantness) + reward (SRP.pleasure) + warmth | # + therapeutic engagement (pitch_salience, was x_l4l5) | antidepressant = (",0.30 * (0.50 * pleasant_fast + 0.50 * pleasant_slow),+ 0.25 * pleasure | + 0.25 * warmth | + 0.20 * pitch_sal,1,lenc,,0
brain/functions/f5/mechanisms/tar/extraction.py,137,module::def compute_extraction,<expr-L>,0.2,float,expr-literal,e0 = ( | 0.40 * anxiolytic | + 0.40 * antidepressant,+ 0.20 * cross_modal,").clamp(0, 1) |  | return (e0,)",0,,,0
brain/functions/f5/mechanisms/tar/extraction.py,135,module::def compute_extraction,<expr-L>,0.4,float,expr-literal,# sigma(0.40 * anxiolytic + 0.40 * antidepressant + 0.20 * cross_modal) | # Balanced integration of both pathways with cross-modal enhancement | e0 = (,0.40 * anxiolytic,"+ 0.40 * antidepressant | + 0.20 * cross_modal | ).clamp(0, 1)",0,,,0
brain/functions/f5/mechanisms/tar/extraction.py,136,module::def compute_extraction,<expr-L>,0.4,float,expr-literal,# Balanced integration of both pathways with cross-modal enhancement | e0 = ( | 0.40 * anxiolytic,+ 0.40 * antidepressant,"+ 0.20 * cross_modal | ).clamp(0, 1) | ",0,,,0
brain/functions/f5/mechanisms/tar/forecast.py,39,module,_ROUGH_TREND_H15,"[0, 15, 18, 0]",tuple-numeric,module-assign,from torch import Tensor |  | # -- H3 tuple keys consumed ---------------------------------------------------,"_ROUGH_TREND_H15 = (0, 15, 18, 0)     # roughness trend H15 L0","_LOUD_MEAN_H16 = (10, 16, 1, 0)       # loudness mean H16 L0 | _VELOA_VEL_H15 = (8, 15, 8, 0)        # velocity_A velocity H15 L0 | _AMP_VEL_H7 = (7, 7, 8, 0)            # amplitude velocity H7 L0",0,,,0
brain/functions/f5/mechanisms/tar/forecast.py,40,module,_LOUD_MEAN_H16,"[10, 16, 1, 0]",tuple-numeric,module-assign," | # -- H3 tuple keys consumed --------------------------------------------------- | _ROUGH_TREND_H15 = (0, 15, 18, 0)     # roughness trend H15 L0","_LOUD_MEAN_H16 = (10, 16, 1, 0)       # loudness mean H16 L0","_VELOA_VEL_H15 = (8, 15, 8, 0)        # velocity_A velocity H15 L0 | _AMP_VEL_H7 = (7, 7, 8, 0)            # amplitude velocity H7 L0 | ",0,,,0
brain/functions/f5/mechanisms/tar/forecast.py,41,module,_VELOA_VEL_H15,"[8, 15, 8, 0]",tuple-numeric,module-assign,"# -- H3 tuple keys consumed --------------------------------------------------- | _ROUGH_TREND_H15 = (0, 15, 18, 0)     # roughness trend H15 L0 | _LOUD_MEAN_H16 = (10, 16, 1, 0)       # loudness mean H16 L0","_VELOA_VEL_H15 = (8, 15, 8, 0)        # velocity_A velocity H15 L0","_AMP_VEL_H7 = (7, 7, 8, 0)            # amplitude velocity H7 L0 |  | ",0,,,0
brain/functions/f5/mechanisms/tar/forecast.py,42,module,_AMP_VEL_H7,"[7, 7, 8, 0]",tuple-numeric,module-assign,"_ROUGH_TREND_H15 = (0, 15, 18, 0)     # roughness trend H15 L0 | _LOUD_MEAN_H16 = (10, 16, 1, 0)       # loudness mean H16 L0 | _VELOA_VEL_H15 = (8, 15, 8, 0)        # velocity_A velocity H15 L0","_AMP_VEL_H7 = (7, 7, 8, 0)            # amplitude velocity H7 L0", |  | def _predict_future(,0,,,0
brain/functions/f5/mechanisms/tar/forecast.py,66,module::def _predict_future,<expr-L>,0.25,float,expr-literal,return ( | 0.40 * trajectory | + 0.35 * context,+ 0.25 * stability,").clamp(0, 1) |  | ",0,,,0
brain/functions/f5/mechanisms/tar/forecast.py,64,module::def _predict_future,<expr-L>,0.4,float,expr-literal,"(B, T) predicted future state via sigmoid. | """""" | return (",0.40 * trajectory,"+ 0.35 * context | + 0.25 * stability | ).clamp(0, 1)",0,,,0
brain/functions/f5/mechanisms/tar/forecast.py,65,module::def _predict_future,<expr-L>,0.35,float,expr-literal,""""""" | return ( | 0.40 * trajectory",+ 0.35 * context,"+ 0.25 * stability | ).clamp(0, 1) | ",0,,,0
brain/functions/f5/mechanisms/tar/forecast.py,113,module::def compute_forecast,<expr-L>,0.5,float,expr-literal,"# Mood improvement from therapeutic*depression_improv product, | # weighted by sustained arousal and energy dynamics. | # Chanda 2013: sustained DA release via music pleasure",mood_trajectory = 0.50 * (e0 * t3) + 0.50 * p0, | # -- F0: Mood Improvement Prediction -- | f0 = _predict_future(,1,Chanda,2013,0
brain/functions/f5/mechanisms/tar/forecast.py,113,module::def compute_forecast,<expr-L>,0.5,float,expr-literal,"# Mood improvement from therapeutic*depression_improv product, | # weighted by sustained arousal and energy dynamics. | # Chanda 2013: sustained DA release via music pleasure",mood_trajectory = 0.50 * (e0 * t3) + 0.50 * p0, | # -- F0: Mood Improvement Prediction -- | f0 = _predict_future(,1,Chanda,2013,0
brain/functions/f5/mechanisms/tar/forecast.py,126,module::def compute_forecast,<expr-L>,0.5,float,expr-literal,"# Stress reduction from therapeutic*anxiety_reduction product, | # weighted by consonance improvement and slow tempo stability. | # Bernardi 2006: slow tempo builds cardiovascular relaxation",stress_trajectory = 0.50 * (e0 * t2) + 0.50 * p0, | # -- F1: Stress Reduction Prediction -- | f1 = _predict_future(,1,Bernardi,2006,0
brain/functions/f5/mechanisms/tar/forecast.py,126,module::def compute_forecast,<expr-L>,0.5,float,expr-literal,"# Stress reduction from therapeutic*anxiety_reduction product, | # weighted by consonance improvement and slow tempo stability. | # Bernardi 2006: slow tempo builds cardiovascular relaxation",stress_trajectory = 0.50 * (e0 * t2) + 0.50 * p0, | # -- F1: Stress Reduction Prediction -- | f1 = _predict_future(,1,Bernardi,2006,0
brain/functions/f5/mechanisms/tar/forecast.py,131,module::def compute_forecast,<expr-L>,1.0,float,expr-literal,"# -- F1: Stress Reduction Prediction -- | f1 = _predict_future( | trajectory=stress_trajectory,","context=(1.0 - rough_trend_h15),       # improving consonance","stability=(1.0 - veloa_vel_h15.abs().clamp(0.0, 1.0)),  # stable tempo | ) | ",0,,,0
brain/functions/f5/mechanisms/tar/forecast.py,132,module::def compute_forecast,<expr-L>,1.0,float,expr-literal,"f1 = _predict_future( | trajectory=stress_trajectory, | context=(1.0 - rough_trend_h15),       # improving consonance","stability=(1.0 - veloa_vel_h15.abs().clamp(0.0, 1.0)),  # stable tempo",") |  | return f0, f1",0,,,0
brain/functions/f5/mechanisms/tar/temporal_integration.py,57,module,_PLEASANT_VEL_H6,"[4, 6, 8, 0]",tuple-numeric,module-assign,from torch import Tensor |  | # -- H3 tuple keys consumed ---------------------------------------------------,"_PLEASANT_VEL_H6 = (4, 6, 8, 0)       # sensory_pleasantness velocity H6 L0","_PLEASANT_STD_H16 = (4, 16, 2, 0)     # sensory_pleasantness std H16 L0 | _ROUGH_TREND_H12 = (0, 12, 18, 0)     # roughness trend H12 L0 | _ROUGH_TREND_H15 = (0, 15, 18, 0)     # roughness trend H15 L0",0,,,0
brain/functions/f5/mechanisms/tar/temporal_integration.py,58,module,_PLEASANT_STD_H16,"[4, 16, 2, 0]",tuple-numeric,module-assign," | # -- H3 tuple keys consumed --------------------------------------------------- | _PLEASANT_VEL_H6 = (4, 6, 8, 0)       # sensory_pleasantness velocity H6 L0","_PLEASANT_STD_H16 = (4, 16, 2, 0)     # sensory_pleasantness std H16 L0","_ROUGH_TREND_H12 = (0, 12, 18, 0)     # roughness trend H12 L0 | _ROUGH_TREND_H15 = (0, 15, 18, 0)     # roughness trend H15 L0 | _VELOA_VEL_H12 = (8, 12, 8, 0)        # velocity_A velocity H12 L0",0,,,0
