file_path,line,scope,name,value,dtype,kind,context_before,context_line,context_after,has_citation_in_context,citation_author,citation_year,has_todo_fixme,bucket_v3,reason_v3
brain/functions/f5/mechanisms/clam/__init__.py,142,module,_h3.arg4,0,int,spec-numeric-posarg4,"_h3(_SENSORY_PLEASANTNESS, ""sensory_pleasantness"", 12, 0, 0, | ""Hedonic state for target affect prediction"", | ""Daly 2019""),","_h3(_SPECTRAL_FLUX, ""spectral_flux"", 16, 18, 0,","""Feedback trend for modulation success forecast"", | ""Ehrlich 2019""), | )",1,Daly,2019,0,STRUCTURAL,spec-numeric
brain/functions/f5/mechanisms/clam/__init__.py,214,module::class CLAM,LayerSpec.arg2,0,int,spec-numeric-posarg2, | LAYERS = ( | LayerSpec(,"""E"", ""Extraction"", 0, 2,","(""E0:affective_mod"", ""E1:loop_coherence""), | scope=""internal"", | ),",0,,,0,STRUCTURAL,spec-numeric
brain/functions/f5/mechanisms/clam/__init__.py,214,module::class CLAM,LayerSpec.arg3,2,int,spec-numeric-posarg3, | LAYERS = ( | LayerSpec(,"""E"", ""Extraction"", 0, 2,","(""E0:affective_mod"", ""E1:loop_coherence""), | scope=""internal"", | ),",0,,,0,STRUCTURAL,spec-numeric
brain/functions/f5/mechanisms/clam/__init__.py,219,module::class CLAM,LayerSpec.arg2,2,int,spec-numeric-posarg2,"scope=""internal"", | ), | LayerSpec(","""B+C"", ""Temporal Integration"", 2, 7,","(""B0:decoded_affect"", ""B1:target_affect"", ""B2:affect_error"", | ""C0:control_output"", ""C1:music_param_delta""), | scope=""internal"",",1,deco,,0,STRUCTURAL,spec-numeric
brain/functions/f5/mechanisms/clam/__init__.py,219,module::class CLAM,LayerSpec.arg3,7,int,spec-numeric-posarg3,"scope=""internal"", | ), | LayerSpec(","""B+C"", ""Temporal Integration"", 2, 7,","(""B0:decoded_affect"", ""B1:target_affect"", ""B2:affect_error"", | ""C0:control_output"", ""C1:music_param_delta""), | scope=""internal"",",1,deco,,0,STRUCTURAL,spec-numeric
brain/functions/f5/mechanisms/clam/__init__.py,225,module::class CLAM,LayerSpec.arg2,7,int,spec-numeric-posarg2,"scope=""internal"", | ), | LayerSpec(","""P"", ""Cognitive Present"", 7, 9,","(""P0:arousal_modulation"", ""P1:valence_tracking""), | scope=""hybrid"", | ),",1,lenc,,0,STRUCTURAL,spec-numeric
brain/functions/f5/mechanisms/clam/__init__.py,225,module::class CLAM,LayerSpec.arg3,9,int,spec-numeric-posarg3,"scope=""internal"", | ), | LayerSpec(","""P"", ""Cognitive Present"", 7, 9,","(""P0:arousal_modulation"", ""P1:valence_tracking""), | scope=""hybrid"", | ),",1,lenc,,0,STRUCTURAL,spec-numeric
brain/functions/f5/mechanisms/clam/__init__.py,230,module::class CLAM,LayerSpec.arg2,9,int,spec-numeric-posarg2,"scope=""hybrid"", | ), | LayerSpec(","""F"", ""Forecast"", 9, 11,","(""F0:target_affect_pred"", ""F1:modulation_success""), | scope=""external"", | ),",0,,,0,STRUCTURAL,spec-numeric
brain/functions/f5/mechanisms/clam/__init__.py,230,module::class CLAM,LayerSpec.arg3,11,int,spec-numeric-posarg3,"scope=""hybrid"", | ), | LayerSpec(","""F"", ""Forecast"", 9, 11,","(""F0:target_affect_pred"", ""F1:modulation_success""), | scope=""external"", | ),",0,,,0,STRUCTURAL,spec-numeric
brain/functions/f5/mechanisms/clam/__init__.py,298,module::class CLAM::def metadata,ModelMetadata.confidence_range,"[0.7, 0.9]",tuple-numeric,call-kw,"""review, BCI music""), | ), | evidence_tier=""beta"",","confidence_range=(0.70, 0.90),","falsification_criteria=( | ""Arousal tracking (P0) must correlate with loudness "" | ""dynamics (Ehrlich 2019: r=0.74 arousal tracking)"",",1,Ehrlich,2019,0,STRUCTURAL,model-metadata
brain/functions/f5/mechanisms/clam/__init__.py,345,module::class CLAM::def compute,output.clamp.arg0,0.0,float,call-posarg0,"f = compute_forecast(h3_features, e, m, p) |  | output = torch.stack([*e, *m, *p, *f], dim=-1)","return output.clamp(0.0, 1.0)",,0,,,0,NULL-PLACEHOLDER,trivial-null
brain/functions/f5/mechanisms/clam/__init__.py,345,module::class CLAM::def compute,output.clamp.arg1,1.0,float,call-posarg1,"f = compute_forecast(h3_features, e, m, p) |  | output = torch.stack([*e, *m, *p, *f], dim=-1)","return output.clamp(0.0, 1.0)",,0,,,0,NULL-PLACEHOLDER,trivial-null
brain/functions/f5/mechanisms/clam/__init__.py,256,module::class CLAM::def region_links,RegionLink.arg2,0.8,float,link-weight-posarg2,"def region_links(self) -> Tuple[RegionLink, ...]: | return ( | # Frontal Cortex (FC6) -- EEG gamma affect decode","RegionLink(""E0:affective_mod"", ""SMA"", 0.80,","""Ehrlich 2019""), | # vmPFC / OFC -- affective state integration | RegionLink(""B0:decoded_affect"", ""vmPFC"", 0.75,",1,Ehrlich,2019,0,LIT-FROZEN,link-weight-with-citation
brain/functions/f5/mechanisms/clam/__init__.py,259,module::class CLAM::def region_links,RegionLink.arg2,0.75,float,link-weight-posarg2,"RegionLink(""E0:affective_mod"", ""SMA"", 0.80, | ""Ehrlich 2019""), | # vmPFC / OFC -- affective state integration","RegionLink(""B0:decoded_affect"", ""vmPFC"", 0.75,","""Daly 2019""), | RegionLink(""P1:valence_tracking"", ""OFC"", 0.70, | ""Daly 2019""),",1,Ehrlich,2019,0,LIT-FROZEN,link-weight-with-citation
brain/functions/f5/mechanisms/clam/__init__.py,261,module::class CLAM::def region_links,RegionLink.arg2,0.7,float,link-weight-posarg2,"# vmPFC / OFC -- affective state integration | RegionLink(""B0:decoded_affect"", ""vmPFC"", 0.75, | ""Daly 2019""),","RegionLink(""P1:valence_tracking"", ""OFC"", 0.70,","""Daly 2019""), | # NAcc -- reward-system coupling for loop success | RegionLink(""F1:modulation_success"", ""NAcc"", 0.75,",1,Daly,2019,0,LIT-FROZEN,link-weight-with-citation
brain/functions/f5/mechanisms/clam/__init__.py,264,module::class CLAM::def region_links,RegionLink.arg2,0.75,float,link-weight-posarg2,"RegionLink(""P1:valence_tracking"", ""OFC"", 0.70, | ""Daly 2019""), | # NAcc -- reward-system coupling for loop success","RegionLink(""F1:modulation_success"", ""NAcc"", 0.75,","""Ehrlich 2019""), | # Control output -- frontal executive control | RegionLink(""C0:control_output"", ""SMA"", 0.70,",1,Daly,2019,0,LIT-FROZEN,link-weight-with-citation
brain/functions/f5/mechanisms/clam/__init__.py,267,module::class CLAM::def region_links,RegionLink.arg2,0.7,float,link-weight-posarg2,"RegionLink(""F1:modulation_success"", ""NAcc"", 0.75, | ""Ehrlich 2019""), | # Control output -- frontal executive control","RegionLink(""C0:control_output"", ""SMA"", 0.70,","""Miranda 2011""), | ) | ",1,Ehrlich,2019,0,LIT-FROZEN,link-weight-with-citation
brain/functions/f5/mechanisms/clam/__init__.py,279,module::class CLAM::def metadata,Citation.arg1,2019,int,citation-call-posarg1,def metadata(self) -> ModelMetadata: | return ModelMetadata( | citations=(,"Citation(""Ehrlich et al."", 2019,","""BCI closed-loop affective modulation: arousal "" | ""tracking r=0.74, valence tracking r=0.52. Loop "" | ""latency ~1s. 3/5 participants successful affect """,1,lenc,,0,STRUCTURAL,citation-metadata
brain/functions/f5/mechanisms/clam/__init__.py,285,module::class CLAM::def metadata,Citation.arg1,2019,int,citation-call-posarg1,"""latency ~1s. 3/5 participants successful affect "" | ""steering toward target states"", | ""BCI, N=5""),","Citation(""Daly et al."", 2019,","""Affective BCI using EEG: arousal and valence "" | ""classification from frontal asymmetry and gamma "" | ""power. Music features mapped to affective """,1,eeg,,0,STRUCTURAL,citation-metadata
brain/functions/f5/mechanisms/clam/__init__.py,291,module::class CLAM::def metadata,Citation.arg1,2011,int,citation-call-posarg1,"""power. Music features mapped to affective "" | ""dimensions"", | ""EEG, affective BCI""),","Citation(""Miranda"", 2011,","""Brain-computer music interface using EEG for "" | ""real-time music parameter control. Spectral "" | ""features drive generative music adaptation"",",1,eeg,,0,STRUCTURAL,citation-metadata
brain/functions/f5/mechanisms/clam/cognitive_present.py,44,module,_LOUD_VEL_H7,"[10, 7, 8, 0]",tuple-numeric,module-assign,from torch import Tensor |  | # -- H3 keys consumed ---------------------------------------------------------,"_LOUD_VEL_H7 = (10, 7, 8, 0)           # loudness velocity H7 L0","_VELA_VEL_H7 = (8, 7, 8, 0)            # velocity_A velocity H7 L0 | _PLEAS_VAL_H12 = (4, 12, 0, 0)         # sensory_pleasantness value H12 L0 | ",0,,,0,LIT-FROZEN,file-citation-inherited
brain/functions/f5/mechanisms/clam/cognitive_present.py,45,module,_VELA_VEL_H7,"[8, 7, 8, 0]",tuple-numeric,module-assign," | # -- H3 keys consumed --------------------------------------------------------- | _LOUD_VEL_H7 = (10, 7, 8, 0)           # loudness velocity H7 L0","_VELA_VEL_H7 = (8, 7, 8, 0)            # velocity_A velocity H7 L0","_PLEAS_VAL_H12 = (4, 12, 0, 0)         # sensory_pleasantness value H12 L0 |  | # -- R3 feature indices -------------------------------------------------------",0,,,0,LIT-FROZEN,file-citation-inherited
brain/functions/f5/mechanisms/clam/cognitive_present.py,46,module,_PLEAS_VAL_H12,"[4, 12, 0, 0]",tuple-numeric,module-assign,"# -- H3 keys consumed --------------------------------------------------------- | _LOUD_VEL_H7 = (10, 7, 8, 0)           # loudness velocity H7 L0 | _VELA_VEL_H7 = (8, 7, 8, 0)            # velocity_A velocity H7 L0","_PLEAS_VAL_H12 = (4, 12, 0, 0)         # sensory_pleasantness value H12 L0", | # -- R3 feature indices ------------------------------------------------------- | _ROUGHNESS = 0,0,,,0,LIT-FROZEN,file-citation-inherited
brain/functions/f5/mechanisms/clam/cognitive_present.py,49,module,_ROUGHNESS,0,int,module-assign,"_PLEAS_VAL_H12 = (4, 12, 0, 0)         # sensory_pleasantness value H12 L0 |  | # -- R3 feature indices -------------------------------------------------------",_ROUGHNESS = 0,_SENSORY_PLEASANTNESS = 4 | _VELOCITY_A = 8 | _LOUDNESS = 10,0,,,0,NULL-PLACEHOLDER,trivial-null
brain/functions/f5/mechanisms/clam/cognitive_present.py,50,module,_SENSORY_PLEASANTNESS,4,int,module-assign, | # -- R3 feature indices ------------------------------------------------------- | _ROUGHNESS = 0,_SENSORY_PLEASANTNESS = 4,_VELOCITY_A = 8 | _LOUDNESS = 10 | ,0,,,0,LIT-FROZEN,file-citation-inherited
brain/functions/f5/mechanisms/clam/cognitive_present.py,51,module,_VELOCITY_A,8,int,module-assign,# -- R3 feature indices ------------------------------------------------------- | _ROUGHNESS = 0 | _SENSORY_PLEASANTNESS = 4,_VELOCITY_A = 8,_LOUDNESS = 10 |  | ,0,,,0,LIT-FROZEN,file-citation-inherited
brain/functions/f5/mechanisms/clam/cognitive_present.py,52,module,_LOUDNESS,10,int,module-assign,_ROUGHNESS = 0 | _SENSORY_PLEASANTNESS = 4 | _VELOCITY_A = 8,_LOUDNESS = 10, |  | def compute_cognitive_present(,0,,,0,LIT-FROZEN,file-citation-inherited
brain/functions/f5/mechanisms/clam/cognitive_present.py,104,module::def compute_cognitive_present,roughness.clamp.arg0,0.0,float,call-posarg0,arousal_dynamics = 0.50 * loud_vel.abs() + 0.50 * vela_vel.abs() |  | # Valence quality: hedonic state x inverted roughness,"valence_quality = pleas_val * (1.0 - roughness.clamp(0.0, 1.0))", | # -- P0: Arousal Modulation -- | # Real-time arousal steering. Active control (C0) x loop coherence (E1),1,lenc,,0,NULL-PLACEHOLDER,trivial-null
brain/functions/f5/mechanisms/clam/cognitive_present.py,104,module::def compute_cognitive_present,roughness.clamp.arg1,1.0,float,call-posarg1,arousal_dynamics = 0.50 * loud_vel.abs() + 0.50 * vela_vel.abs() |  | # Valence quality: hedonic state x inverted roughness,"valence_quality = pleas_val * (1.0 - roughness.clamp(0.0, 1.0))", | # -- P0: Arousal Modulation -- | # Real-time arousal steering. Active control (C0) x loop coherence (E1),1,lenc,,0,NULL-PLACEHOLDER,trivial-null
brain/functions/f5/mechanisms/clam/cognitive_present.py,111,module::def compute_cognitive_present,c0.clamp.min,0.1,float,call-kw,# x arousal dynamics. High values = loop is successfully steering arousal. | # Ehrlich 2019: arousal tracking r=0.74 via closed-loop EEG. | p0 = (,0.35 * arousal_dynamics * c0.clamp(min=0.1),"+ 0.35 * e0 * loudness * velocity_a.clamp(min=0.1) | + 0.30 * e1 * (1.0 - b2.clamp(0.0, 1.0)) | ).clamp(0, 1)",1,Ehrlich,2019,0,LIT-FROZEN,line-citation
brain/functions/f5/mechanisms/clam/cognitive_present.py,112,module::def compute_cognitive_present,velocity_a.clamp.min,0.1,float,call-kw,# Ehrlich 2019: arousal tracking r=0.74 via closed-loop EEG. | p0 = ( | 0.35 * arousal_dynamics * c0.clamp(min=0.1),+ 0.35 * e0 * loudness * velocity_a.clamp(min=0.1),"+ 0.30 * e1 * (1.0 - b2.clamp(0.0, 1.0)) | ).clamp(0, 1) | ",1,Ehrlich,2019,0,LIT-FROZEN,line-citation
brain/functions/f5/mechanisms/clam/cognitive_present.py,113,module::def compute_cognitive_present,b2.clamp.arg0,0.0,float,call-posarg0,p0 = ( | 0.35 * arousal_dynamics * c0.clamp(min=0.1) | + 0.35 * e0 * loudness * velocity_a.clamp(min=0.1),"+ 0.30 * e1 * (1.0 - b2.clamp(0.0, 1.0))",").clamp(0, 1) |  | # -- P1: Valence Tracking --",1,lenc,,0,NULL-PLACEHOLDER,trivial-null
brain/functions/f5/mechanisms/clam/cognitive_present.py,113,module::def compute_cognitive_present,b2.clamp.arg1,1.0,float,call-posarg1,p0 = ( | 0.35 * arousal_dynamics * c0.clamp(min=0.1) | + 0.35 * e0 * loudness * velocity_a.clamp(min=0.1),"+ 0.30 * e1 * (1.0 - b2.clamp(0.0, 1.0))",").clamp(0, 1) |  | # -- P1: Valence Tracking --",1,lenc,,0,NULL-PLACEHOLDER,trivial-null
brain/functions/f5/mechanisms/clam/cognitive_present.py,122,module::def compute_cognitive_present,b0.clamp.min,0.1,float,call-kw,"# requires integration of roughness, pleasantness, and hedonic state. | # Ehrlich 2019: valence tracking r=0.52; Daly 2019: frontal asymmetry. | p1 = (",0.35 * valence_quality * b0.clamp(min=0.1),"+ 0.35 * pleasantness * pleas_val | + 0.30 * e1 * (1.0 - roughness.clamp(0.0, 1.0)) | ).clamp(0, 1)",1,Ehrlich,2019,0,LIT-FROZEN,line-citation
brain/functions/f5/mechanisms/clam/cognitive_present.py,124,module::def compute_cognitive_present,roughness.clamp.arg0,0.0,float,call-posarg0,p1 = ( | 0.35 * valence_quality * b0.clamp(min=0.1) | + 0.35 * pleasantness * pleas_val,"+ 0.30 * e1 * (1.0 - roughness.clamp(0.0, 1.0))",").clamp(0, 1) |  | return p0, p1",1,lenc,,0,NULL-PLACEHOLDER,trivial-null
brain/functions/f5/mechanisms/clam/cognitive_present.py,124,module::def compute_cognitive_present,roughness.clamp.arg1,1.0,float,call-posarg1,p1 = ( | 0.35 * valence_quality * b0.clamp(min=0.1) | + 0.35 * pleasantness * pleas_val,"+ 0.30 * e1 * (1.0 - roughness.clamp(0.0, 1.0))",").clamp(0, 1) |  | return p0, p1",1,lenc,,0,NULL-PLACEHOLDER,trivial-null
brain/functions/f5/mechanisms/clam/cognitive_present.py,101,module::def compute_cognitive_present,<expr-L>,0.5,float,expr-literal, | # -- Derived signals -- | # Arousal dynamics: instantaneous change in arousal-related features,arousal_dynamics = 0.50 * loud_vel.abs() + 0.50 * vela_vel.abs()," | # Valence quality: hedonic state x inverted roughness | valence_quality = pleas_val * (1.0 - roughness.clamp(0.0, 1.0))",1,lenc,,0,LIT-FROZEN,line-citation
brain/functions/f5/mechanisms/clam/cognitive_present.py,104,module::def compute_cognitive_present,<expr-L>,1.0,float,expr-literal,arousal_dynamics = 0.50 * loud_vel.abs() + 0.50 * vela_vel.abs() |  | # Valence quality: hedonic state x inverted roughness,"valence_quality = pleas_val * (1.0 - roughness.clamp(0.0, 1.0))", | # -- P0: Arousal Modulation -- | # Real-time arousal steering. Active control (C0) x loop coherence (E1),1,lenc,,0,NULL-PLACEHOLDER,trivial-null
brain/functions/f5/mechanisms/clam/cognitive_present.py,113,module::def compute_cognitive_present,<expr-L>,0.3,float,expr-literal,p0 = ( | 0.35 * arousal_dynamics * c0.clamp(min=0.1) | + 0.35 * e0 * loudness * velocity_a.clamp(min=0.1),"+ 0.30 * e1 * (1.0 - b2.clamp(0.0, 1.0))",").clamp(0, 1) |  | # -- P1: Valence Tracking --",1,lenc,,0,LIT-FROZEN,line-citation
brain/functions/f5/mechanisms/clam/cognitive_present.py,113,module::def compute_cognitive_present,<expr-L>,1.0,float,expr-literal,p0 = ( | 0.35 * arousal_dynamics * c0.clamp(min=0.1) | + 0.35 * e0 * loudness * velocity_a.clamp(min=0.1),"+ 0.30 * e1 * (1.0 - b2.clamp(0.0, 1.0))",").clamp(0, 1) |  | # -- P1: Valence Tracking --",1,lenc,,0,NULL-PLACEHOLDER,trivial-null
brain/functions/f5/mechanisms/clam/cognitive_present.py,124,module::def compute_cognitive_present,<expr-L>,0.3,float,expr-literal,p1 = ( | 0.35 * valence_quality * b0.clamp(min=0.1) | + 0.35 * pleasantness * pleas_val,"+ 0.30 * e1 * (1.0 - roughness.clamp(0.0, 1.0))",").clamp(0, 1) |  | return p0, p1",1,lenc,,0,LIT-FROZEN,line-citation
brain/functions/f5/mechanisms/clam/cognitive_present.py,124,module::def compute_cognitive_present,<expr-L>,1.0,float,expr-literal,p1 = ( | 0.35 * valence_quality * b0.clamp(min=0.1) | + 0.35 * pleasantness * pleas_val,"+ 0.30 * e1 * (1.0 - roughness.clamp(0.0, 1.0))",").clamp(0, 1) |  | return p0, p1",1,lenc,,0,NULL-PLACEHOLDER,trivial-null
brain/functions/f5/mechanisms/clam/cognitive_present.py,111,module::def compute_cognitive_present,<expr-L>,0.35,float,expr-literal,# x arousal dynamics. High values = loop is successfully steering arousal. | # Ehrlich 2019: arousal tracking r=0.74 via closed-loop EEG. | p0 = (,0.35 * arousal_dynamics * c0.clamp(min=0.1),"+ 0.35 * e0 * loudness * velocity_a.clamp(min=0.1) | + 0.30 * e1 * (1.0 - b2.clamp(0.0, 1.0)) | ).clamp(0, 1)",1,Ehrlich,2019,0,LIT-FROZEN,line-citation
brain/functions/f5/mechanisms/clam/cognitive_present.py,122,module::def compute_cognitive_present,<expr-L>,0.35,float,expr-literal,"# requires integration of roughness, pleasantness, and hedonic state. | # Ehrlich 2019: valence tracking r=0.52; Daly 2019: frontal asymmetry. | p1 = (",0.35 * valence_quality * b0.clamp(min=0.1),"+ 0.35 * pleasantness * pleas_val | + 0.30 * e1 * (1.0 - roughness.clamp(0.0, 1.0)) | ).clamp(0, 1)",1,Ehrlich,2019,0,LIT-FROZEN,line-citation
brain/functions/f5/mechanisms/clam/cognitive_present.py,123,module::def compute_cognitive_present,<expr-L>,0.35,float,expr-literal,# Ehrlich 2019: valence tracking r=0.52; Daly 2019: frontal asymmetry. | p1 = ( | 0.35 * valence_quality * b0.clamp(min=0.1),+ 0.35 * pleasantness * pleas_val,"+ 0.30 * e1 * (1.0 - roughness.clamp(0.0, 1.0)) | ).clamp(0, 1) | ",1,Ehrlich,2019,0,LIT-FROZEN,line-citation
brain/functions/f5/mechanisms/clam/cognitive_present.py,112,module::def compute_cognitive_present,<expr-L>,0.35,float,expr-literal,# Ehrlich 2019: arousal tracking r=0.74 via closed-loop EEG. | p0 = ( | 0.35 * arousal_dynamics * c0.clamp(min=0.1),+ 0.35 * e0 * loudness * velocity_a.clamp(min=0.1),"+ 0.30 * e1 * (1.0 - b2.clamp(0.0, 1.0)) | ).clamp(0, 1) | ",1,Ehrlich,2019,0,LIT-FROZEN,line-citation
brain/functions/f5/mechanisms/clam/extraction.py,45,module,_LOUD_ENTROPY_H16,"[10, 16, 20, 0]",tuple-numeric,module-assign,from torch import Tensor |  | # -- H3 keys consumed ---------------------------------------------------------,"_LOUD_ENTROPY_H16 = (10, 16, 20, 0)   # loudness entropy H16 L0","_LOUD_VEL_H7 = (10, 7, 8, 0)          # loudness velocity H7 L0 |  | # -- R3 feature indices (post-freeze 97D) ------------------------------------",0,,,0,LIT-FROZEN,file-citation-inherited
brain/functions/f5/mechanisms/clam/extraction.py,46,module,_LOUD_VEL_H7,"[10, 7, 8, 0]",tuple-numeric,module-assign," | # -- H3 keys consumed --------------------------------------------------------- | _LOUD_ENTROPY_H16 = (10, 16, 20, 0)   # loudness entropy H16 L0","_LOUD_VEL_H7 = (10, 7, 8, 0)          # loudness velocity H7 L0", | # -- R3 feature indices (post-freeze 97D) ------------------------------------ | _ROUGHNESS = 0,0,,,0,LIT-FROZEN,file-citation-inherited
brain/functions/f5/mechanisms/clam/extraction.py,49,module,_ROUGHNESS,0,int,module-assign,"_LOUD_VEL_H7 = (10, 7, 8, 0)          # loudness velocity H7 L0 |  | # -- R3 feature indices (post-freeze 97D) ------------------------------------",_ROUGHNESS = 0,_SENSORY_PLEASANTNESS = 4 | _LOUDNESS = 10 | _ONSET_STRENGTH = 11,0,,,0,NULL-PLACEHOLDER,trivial-null
brain/functions/f5/mechanisms/clam/extraction.py,50,module,_SENSORY_PLEASANTNESS,4,int,module-assign, | # -- R3 feature indices (post-freeze 97D) ------------------------------------ | _ROUGHNESS = 0,_SENSORY_PLEASANTNESS = 4,_LOUDNESS = 10 | _ONSET_STRENGTH = 11 | _SPECTRAL_FLUX = 21,0,,,0,LIT-FROZEN,file-citation-inherited
brain/functions/f5/mechanisms/clam/extraction.py,51,module,_LOUDNESS,10,int,module-assign,# -- R3 feature indices (post-freeze 97D) ------------------------------------ | _ROUGHNESS = 0 | _SENSORY_PLEASANTNESS = 4,_LOUDNESS = 10,_ONSET_STRENGTH = 11 | _SPECTRAL_FLUX = 21 | _SENSORY_PLEAS = 4,0,,,0,LIT-FROZEN,file-citation-inherited
brain/functions/f5/mechanisms/clam/extraction.py,52,module,_ONSET_STRENGTH,11,int,module-assign,_ROUGHNESS = 0 | _SENSORY_PLEASANTNESS = 4 | _LOUDNESS = 10,_ONSET_STRENGTH = 11,_SPECTRAL_FLUX = 21 | _SENSORY_PLEAS = 4 | ,0,,,0,LIT-FROZEN,file-citation-inherited
brain/functions/f5/mechanisms/clam/extraction.py,53,module,_SPECTRAL_FLUX,21,int,module-assign,_SENSORY_PLEASANTNESS = 4 | _LOUDNESS = 10 | _ONSET_STRENGTH = 11,_SPECTRAL_FLUX = 21,_SENSORY_PLEAS = 4 |  | # -- Upstream relay indices ---------------------------------------------------,0,,,0,LIT-FROZEN,file-citation-inherited
brain/functions/f5/mechanisms/clam/extraction.py,54,module,_SENSORY_PLEAS,4,int,module-assign,_LOUDNESS = 10 | _ONSET_STRENGTH = 11 | _SPECTRAL_FLUX = 21,_SENSORY_PLEAS = 4," | # -- Upstream relay indices --------------------------------------------------- | _SRP_PLEASURE = 15        # SRP P2:pleasure (hybrid, idx 15)",0,,,0,LIT-FROZEN,file-citation-inherited
brain/functions/f5/mechanisms/clam/extraction.py,57,module,_SRP_PLEASURE,15,int,module-assign,_SENSORY_PLEAS = 4 |  | # -- Upstream relay indices ---------------------------------------------------,"_SRP_PLEASURE = 15        # SRP P2:pleasure (hybrid, idx 15)","_AAC_EMOTIONAL_AROUSAL = 0  # AAC E0:emotional_arousal (internal, idx 0) |  | ",0,,,0,LIT-FROZEN,file-citation-inherited
brain/functions/f5/mechanisms/clam/extraction.py,58,module,_AAC_EMOTIONAL_AROUSAL,0,int,module-assign," | # -- Upstream relay indices --------------------------------------------------- | _SRP_PLEASURE = 15        # SRP P2:pleasure (hybrid, idx 15)","_AAC_EMOTIONAL_AROUSAL = 0  # AAC E0:emotional_arousal (internal, idx 0)", |  | def compute_extraction(,0,,,0,NULL-PLACEHOLDER,trivial-null
brain/functions/f5/mechanisms/clam/extraction.py,107,module::def compute_extraction,torch.zeros.arg2,19,int,call-posarg2,"sensory_pleas = r3_features[..., _SENSORY_PLEAS]            # (B, T) |  | # -- Upstream relay features (graceful fallback) --","srp = relay_outputs.get(""SRP"", torch.zeros(B, T, 19, device=device))","aac = relay_outputs.get(""AAC"", torch.zeros(B, T, 14, device=device)) | pleasure = srp[..., _SRP_PLEASURE]              # (B, T) | arousal = aac[..., _AAC_EMOTIONAL_AROUSAL]       # (B, T)",0,,,0,LIT-FROZEN,file-citation-inherited
brain/functions/f5/mechanisms/clam/extraction.py,108,module::def compute_extraction,torch.zeros.arg2,14,int,call-posarg2," | # -- Upstream relay features (graceful fallback) -- | srp = relay_outputs.get(""SRP"", torch.zeros(B, T, 19, device=device))","aac = relay_outputs.get(""AAC"", torch.zeros(B, T, 14, device=device))","pleasure = srp[..., _SRP_PLEASURE]              # (B, T) | arousal = aac[..., _AAC_EMOTIONAL_AROUSAL]       # (B, T) | ",0,,,0,LIT-FROZEN,file-citation-inherited
brain/functions/f5/mechanisms/clam/extraction.py,136,module::def compute_extraction,loud_entropy.clamp.arg0,0.0,float,call-posarg0,# + consistent signal quality + pleasure stability = coherent loop. | # Ehrlich 2019: 3/5 participants maintained coherent loops. | # Inverted entropy: high entropy = low coherence.,"arousal_stability = 1.0 - loud_entropy.clamp(0.0, 1.0)", | e1 = ( | 0.35 * arousal_stability * signal_quality,1,Ehrlich,2019,0,NULL-PLACEHOLDER,trivial-null
brain/functions/f5/mechanisms/clam/extraction.py,136,module::def compute_extraction,loud_entropy.clamp.arg1,1.0,float,call-posarg1,# + consistent signal quality + pleasure stability = coherent loop. | # Ehrlich 2019: 3/5 participants maintained coherent loops. | # Inverted entropy: high entropy = low coherence.,"arousal_stability = 1.0 - loud_entropy.clamp(0.0, 1.0)", | e1 = ( | 0.35 * arousal_stability * signal_quality,1,Ehrlich,2019,0,NULL-PLACEHOLDER,trivial-null
brain/functions/f5/mechanisms/clam/extraction.py,117,module::def compute_extraction,onset.clamp.min,0.1,float,call-kw,affect_divergence = loud_vel.abs() * 0.50 + (1.0 - pleasantness) * roughness * 0.50 |  | # Loop signal quality: spectral flux consistency x onset density,signal_quality = 0.50 * flux * onset.clamp(min=0.1) + 0.50 * sensory_pleas  # replaced dissolved x_l0l5, | # -- E0: Affective Modulation Strength -- | # Active modulation from BCI loop. Combines affect divergence (drives,0,,,0,LIT-FROZEN,file-citation-inherited
brain/functions/f5/mechanisms/clam/extraction.py,126,module::def compute_extraction,arousal.clamp.min,0.1,float,call-kw,# from the target. | # Ehrlich 2019: arousal tracking r=0.74 via EEG-driven music adaptation. | e0 = (,0.35 * affect_divergence * arousal.clamp(min=0.1),"+ 0.35 * loudness * pleasure.clamp(min=0.1) | + 0.30 * loud_vel.abs() * sensory_pleas | ).clamp(0, 1)",1,Ehrlich,2019,0,LIT-FROZEN,line-citation
brain/functions/f5/mechanisms/clam/extraction.py,127,module::def compute_extraction,pleasure.clamp.min,0.1,float,call-kw,# Ehrlich 2019: arousal tracking r=0.74 via EEG-driven music adaptation. | e0 = ( | 0.35 * affect_divergence * arousal.clamp(min=0.1),+ 0.35 * loudness * pleasure.clamp(min=0.1),"+ 0.30 * loud_vel.abs() * sensory_pleas | ).clamp(0, 1) | ",1,Ehrlich,2019,0,LIT-FROZEN,line-citation
brain/functions/f5/mechanisms/clam/extraction.py,141,module::def compute_extraction,affect_divergence.clamp.arg0,0.0,float,call-posarg0,e1 = ( | 0.35 * arousal_stability * signal_quality | + 0.35 * pleasure * pleasantness,"+ 0.30 * (1.0 - affect_divergence.clamp(0.0, 1.0))",").clamp(0, 1) |  | return e0, e1",0,,,0,NULL-PLACEHOLDER,trivial-null
